x,y,STN_ID,STATION_NAME,PROV_STATE_TERR_CODE,ENG_PROV_NAME,COUNTRY,LATITUDE,LONGITUDE,TIMEZONE,ELEVATION,CLIMATE_IDENTIFIER,TC_IDENTIFIER,WMO_IDENTIFIER,STATION_TYPE,NORMAL_CODE,PUBLICATION_CODE,DISPLAY_CODE,ENG_STN_OPERATOR_ACRONYM,FRE_STN_OPERATOR_ACRONYM,ENG_STN_OPERATOR_NAME,FRE_STN_OPERATOR_NAME,FIRST_DATE,LAST_DATE,HLY_FIRST_DATE,HLY_LAST_DATE,DLY_FIRST_DATE,DLY_LAST_DATE,MLY_FIRST_DATE,MLY_LAST_DATE,HAS_MONTHLY_SUMMARY,HAS_NORMALS_DATA,HAS_HOURLY_DATA
-80.37889667,43.70166833333333,4761,FERGUS MOE,ON,ONTARIO,CAN,434206006,-802244028,EST,396.2,6142402,,,Climate-Staffed,F,1,7,CCN,RCSC,Co-operative Climate Network,R̩seau coop̩ratif de stations climatiques,1962-11-01 0:00,2024-01-11 0:00,,,1962-11-01 0:00,2024-01-11 0:00,1963-01-01 0:00,2006-12-01 0:00,Y,N,N
-78.18333333,43.96666666666667,4905,COBOURG STP,ON,ONTARIO,CAN,435800000,-781100000,EST,79.2,6151689,,,Climate-Staffed,A,1,1,CCN,RCSC,Co-operative Climate Network,R̩seau coop̩ratif de stations climatiques,1970-01-01 0:00,2024-02-05 0:00,,,1970-07-01 0:00,2024-02-05 0:00,1970-01-01 0:00,2006-12-01 0:00,Y,Y,N
-77.36666667,46.05,4243,CHALK RIVER AECL,ON,ONTARIO,CAN,460300000,-772200000,EST,121.9,6101335,,,Climate-Staffed,A,1,1,CCN,RCSC,Co-operative Climate Network,R̩seau coop̩ratif de stations climatiques,1960-11-01 0:00,2024-02-05 0:00,,,1960-11-01 0:00,2024-02-05 0:00,1961-01-01 0:00,2006-12-01 0:00,Y,Y,N
-123.7416667,48.93502222222222,26,CHEMAINUS,BC,BRITISH COLUMBIA,CAN,485606080,-1234430000,PST,75,1011500,,,Climate-Staffed,F,1,7,CCN,RCSC,Co-operative Climate Network,R̩seau coop̩ratif de stations climatiques,1919-01-01 0:00,2024-02-05 0:00,,,1919-01-01 0:00,2024-02-05 0:00,1919-01-01 0:00,2007-02-01 0:00,Y,N,N
-123.1933083,49.34704166666667,6833,WEST VANCOUVER AUT,BC,BRITISH COLUMBIA,CAN,492049350,-1231135910,PST,170.2,1108824,WWA,71784,Climate-Auto,F,1,7,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service m̩t̩orologique du Canada,1992-01-01 0:00,2024-02-06 12:30,1994-02-01 0:00,2024-02-06 12:30,1992-12-01 0:00,2024-02-06 0:00,1992-01-01 0:00,2007-02-01 0:00,Y,N,Y
-120.51,49.465,6834,PRINCETON CS,BC,BRITISH COLUMBIA,CAN,492754000,-1203036000,PST,696.5,112FN0M,WPR,71032,Climate-Auto,F,1,7,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service m̩t̩orologique du Canada,1992-11-01 0:00,2024-02-06 12:30,1994-02-01 0:00,2024-02-06 12:30,1992-11-01 0:00,2024-02-06 0:00,1993-04-01 0:00,2006-10-01 0:00,Y,N,Y
-116.5006803,49.08168944444444,6838,CRESTON CAMPBELL SCIENTIFIC,BC,BRITISH COLUMBIA,CAN,490454082,-1163002449,PST,640.7,114B1F0,WJR,71770,Climate-Auto,F,1,7,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service m̩t̩orologique du Canada,1993-01-01 0:00,2024-02-06 12:30,1994-02-01 0:00,2024-02-06 12:30,1993-05-01 0:00,2024-02-06 0:00,1993-01-01 0:00,2006-10-01 0:00,Y,N,N
-130.025,58.42609972222222,6845,DEASE LAKE (AUT),BC,BRITISH COLUMBIA,CAN,582533959,-1300130000,PST,800.7,119BLM0,WKX,71222,Climate-Auto,F,1,7,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service m̩t̩orologique du Canada,1993-01-01 0:00,2024-02-06 12:30,1994-02-01 0:00,2024-02-06 12:30,1993-08-01 0:00,2024-02-06 0:00,1993-01-01 0:00,2007-02-01 0:00,Y,N,Y
-123.044745,48.7839075,96,SATURNA ISLAND CS,BC,BRITISH COLUMBIA,CAN,484702067,-1230241082,PST,24.4,1017101,WEZ,71473,Climate-Auto,E,1,6,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service m̩t̩orologique du Canada,1980-01-01 0:00,2024-02-06 12:30,1994-02-28 23:00,2024-02-06 12:30,1980-05-01 0:00,2024-02-06 0:00,1980-01-01 0:00,2007-02-01 0:00,Y,N,N
-123.1152778,49.31478333333333,833,N VANCOUVER WHARVES,BC,BRITISH COLUMBIA,CAN,491853220,-1230655000,PST,7,1105669,,,Climate-Staffed,A,1,2,CCN,RCSC,Co-operative Climate Network,R̩seau coop̩ratif de stations climatiques,1962-01-01 0:00,2024-02-05 0:00,,,1962-03-01 0:00,2024-02-05 0:00,1962-01-01 0:00,2007-02-01 0:00,Y,Y,N
-114.2222472,51.076116666666664,9010,COP UPPER,AB,ALBERTA,CAN,510434020,-1141320090,MST,1235,3031875,WDU,71235,Climate-Auto,G,1,8,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service m̩t̩orologique du Canada,1993-06-04 0:00,2024-02-06 12:30,1994-02-01 0:00,2024-02-06 12:30,1993-06-04 0:00,2024-02-06 0:00,1996-06-01 0:00,2007-11-01 0:00,Y,N,N
-123.3247756,48.41330444444444,114,VICTORIA GONZALES CS,BC,BRITISH COLUMBIA,CAN,482447896,-1231929192,PST,61,1018611,WLM,71200,Climate-Auto,G,1,9,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service m̩t̩orologique du Canada,1972-01-01 0:00,2024-02-06 12:30,1994-02-01 0:00,2024-02-06 12:30,1973-01-01 0:00,2024-02-06 0:00,1972-01-01 0:00,2007-02-01 0:00,Y,N,Y
-123.2256997,48.42460833333333,27226,DISCOVERY ISLAND,BC,BRITISH COLUMBIA,CAN,482528590,-1231332519,PST,18.9,1012475,WDR,71031,Climate-Auto,G,1,8,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service m̩t̩orologique du Canada,1997-01-02 9:00,2024-02-06 12:30,1997-01-02 9:00,2024-02-06 12:30,1997-04-01 0:00,2024-02-06 0:00,1998-05-01 0:00,2005-08-01 0:00,Y,N,N
-114.48195,49.627525,10890,CROWSNEST,AB,ALBERTA,CAN,493739090,-1142855020,MST,1303,3051R4R,WRT,71236,Climate-Auto,F,1,7,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service m̩t̩orologique du Canada,1993-06-04 0:00,2024-02-06 12:30,1994-02-01 0:00,2024-02-06 12:30,1993-06-04 0:00,2024-02-06 0:00,1996-06-01 0:00,2007-11-01 0:00,Y,N,N
-117.6019444,61.316944444444445,10902,FORT PROVIDENCE,NT,NORTHWEST TERRITORIES,CAN,611901000,-1173607000,MST,161.5,2201799,WID,71087,Climate-Auto,G,1,8,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service m̩t̩orologique du Canada,1994-02-01 1:00,2024-02-06 12:30,1994-02-01 1:00,2024-02-06 12:30,1994-05-17 0:00,2024-02-06 0:00,2006-01-01 0:00,2007-02-01 0:00,Y,N,N
-113.7558347,52.44889055555556,10906,LACOMBE CDA 2,AB,ALBERTA,CAN,522656006,-1134521005,MST,860,3023722,WQQ,71242,Climate-Auto,G,1,8,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service m̩t̩orologique du Canada,1993-06-04 0:00,2024-02-06 12:30,1994-02-01 0:00,2024-02-06 12:30,1993-06-04 0:00,2024-02-06 0:00,1996-02-01 0:00,2007-11-01 0:00,Y,N,Y
-124.9991675,49.7630575,161,COURTENAY GRANTHAM,BC,BRITISH COLUMBIA,CAN,494547007,-1245957003,PST,81,1021988,,,Climate-Staffed,E,1,6,CCN,RCSC,Co-operative Climate Network,R̩seau coop̩ratif de stations climatiques,1960-01-01 0:00,2024-02-05 0:00,,,1960-01-01 0:00,2024-02-05 0:00,1960-01-01 0:00,2007-02-01 0:00,Y,N,N
-125.0327675,49.68644166666667,162,COURTENAY PUNTLEDGE,BC,BRITISH COLUMBIA,CAN,494111190,-1250157963,PST,40,1021989,,,Climate-Staffed,G,1,8,CCN,RCSC,Co-operative Climate Network,R̩seau coop̩ratif de stations climatiques,1984-01-01 0:00,2024-01-31 0:00,,,1984-12-01 0:00,2024-01-31 0:00,1984-01-01 0:00,2007-02-01 0:00,Y,N,N
-123.9878506,49.199147777777775,189,NANAIMO CITY YARD,BC,BRITISH COLUMBIA,CAN,491156932,-1235916262,PST,114,10253G0,,,Climate-Staffed,D,1,5,CCN,RCSC,Co-operative Climate Network,R̩seau coop̩ratif de stations climatiques,1981-01-01 0:00,2024-02-05 0:00,,,1981-08-01 0:00,2024-02-05 0:00,1981-01-01 0:00,2007-02-01 0:00,Y,Y,N
-123.8105558,49.208665277777776,29411,ENTRANCE ISLAND,BC,BRITISH COLUMBIA,CAN,491231195,-1234838001,PST,7.6,1022689,WEL,71772,Climate-Auto,G,1,8,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service m̩t̩orologique du Canada,1992-05-01 0:00,2024-02-06 12:30,1994-02-01 0:00,2024-02-06 12:30,1992-05-01 0:00,2024-02-06 0:00,1992-05-01 0:00,2006-07-01 0:00,Y,N,N
-133.0166667,69.43333333333334,26987,TUKTOYAKTUK,NT,NORTHWEST TERRITORIES,CAN,692600000,-1330100000,MST,4.6,2203914,ZUB,71985,Climate-Auto,G,1,8,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service m̩t̩orologique du Canada,1994-08-30 12:00,2024-02-06 12:30,1994-08-30 12:00,2024-02-06 12:30,1995-04-21 0:00,2024-02-06 0:00,1999-10-01 0:00,2006-07-01 0:00,Y,N,Y
-124.6172372,49.39378333333333,208,QUALICUM R FISH RESEARCH,BC,BRITISH COLUMBIA,CAN,492337620,-1243702054,PST,7.6,1026565,,,Climate-Staffed,A,1,1,CCN,RCSC,Co-operative Climate Network,R̩seau coop̩ratif de stations climatiques,1962-01-01 0:00,2024-01-08 0:00,,,1962-08-01 0:00,2024-01-08 0:00,1962-01-01 0:00,2007-02-01 0:00,N,Y,N
-119.3472333,76.23751666666666,27324,MOULD BAY CS,NT,NORTHWEST TERRITORIES,CAN,761415060,-1192050040,MST,1.5,250M001,WAY,71989,Climate-Auto,G,1,8,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service m̩t̩orologique du Canada,1997-08-01 0:00,2024-02-06 12:30,1997-08-07 7:59,2024-02-06 12:30,1997-08-01 0:00,2024-02-06 0:00,2002-12-01 0:00,2007-11-01 0:00,Y,N,Y
-115.5522361,51.193358333333336,27378,BANFF CS,AB,ALBERTA,CAN,511136090,-1153308050,MST,1396.9,3050519,WZG,71122,Climate-Auto,G,1,8,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service m̩t̩orologique du Canada,1995-04-01 0:00,2024-02-06 12:30,1997-12-02 18:00,2024-02-06 12:30,1995-04-01 0:00,2024-02-06 0:00,1995-04-01 0:00,2007-11-01 0:00,Y,N,Y
-114.1083528,53.547244444444445,27492,EDMONTON STONY PLAIN CS,AB,ALBERTA,CAN,533250080,-1140630070,MST,766.3,301A001,XPS,71127,Climate-Auto,G,1,8,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service m̩t̩orologique du Canada,1997-04-01 0:00,2024-02-06 12:30,2000-12-19 14:00,2024-02-06 12:30,1997-04-01 0:00,2024-02-06 0:00,1997-04-01 0:00,2007-11-01 0:00,Y,N,Y
-126.5431092,49.38330944444444,244,ESTEVAN POINT,BC,BRITISH COLUMBIA,CAN,492259914,-1263235193,PST,5.8,1032730,,,Climate-Staffed,A,1,1,CCG,GCC,Canadian Coast Guard,Garde c̫ti̬re canadienne,1908-01-01 0:00,2024-02-05 0:00,1953-01-01 4:00,1979-03-30 16:00,1908-07-01 0:00,2024-02-05 0:00,1908-01-01 0:00,2007-02-01 0:00,Y,Y,Y
-116.0401667,58.382305555555554,30495,FORT VERMILION,AB,ALBERTA,CAN,582256300,-1160224600,MST,289,3072723,XFV,71024,Climate-Auto,G,1,9,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service m̩t̩orologique du Canada,2000-09-19 17:37,2024-02-06 12:30,2000-09-19 17:37,2024-02-06 12:30,2000-09-29 0:00,2024-02-06 0:00,2000-12-01 0:00,2007-11-01 0:00,Y,N,N
-130.6376944,53.49275,384,BONILLA ISLAND,BC,BRITISH COLUMBIA,CAN,532933900,-1303815700,PST,16.2,1060902,WVB,,Climate-Staffed,A,1,1,CCG,GCC,Canadian Coast Guard,Garde c̫ti̬re canadienne,1960-01-01 0:00,2024-02-05 0:00,1994-02-01 7:00,2001-12-13 10:00,1960-04-01 0:00,2024-02-05 0:00,1960-01-01 0:00,2007-02-01 0:00,Y,Y,Y
-128.1122244,52.185000555555554,387,DRYAD POINT,BC,BRITISH COLUMBIA,CAN,521106002,-1280644008,PST,3.5,1062544,WAU,,Climate-Staffed,C,1,4,CCG,GCC,Canadian Coast Guard,Garde c̫ti̬re canadienne,1977-01-01 0:00,2024-02-05 0:00,1994-02-01 4:00,2001-12-13 13:00,1977-11-01 0:00,2024-02-05 0:00,1977-01-01 0:00,2007-02-01 0:00,Y,Y,N
-128.406675,52.269733333333335,395,IVORY ISLAND,BC,BRITISH COLUMBIA,CAN,521611040,-1282424030,PST,9.8,1063690,WJG,,Climate-Staffed,E,1,6,CCG,GCC,Canadian Coast Guard,Garde c̫ti̬re canadienne,1948-01-01 0:00,2024-02-05 0:00,1994-02-01 4:00,2001-12-13 13:00,1948-08-01 0:00,2024-02-05 0:00,1948-01-01 0:00,2007-02-01 0:00,Y,N,N
-127.1705556,55.28861111111111,450,SUSKWA VALLEY,BC,BRITISH COLUMBIA,CAN,551719000,-1271014000,PST,534,107G879,,,Climate-Staffed,D,1,5,CCN,RCSC,Co-operative Climate Network,R̩seau coop̩ratif de stations climatiques,1982-01-01 0:00,2024-02-05 0:00,,,1982-10-01 0:00,2024-02-05 0:00,1982-01-01 0:00,2007-02-01 0:00,Y,Y,N
-126.6677778,54.396388888888886,470,HOUSTON,BC,BRITISH COLUMBIA,CAN,542347000,-1264004000,PST,610,1073615,,,Climate-Staffed,F,1,7,CCN,RCSC,Co-operative Climate Network,R̩seau coop̩ratif de stations climatiques,1957-01-01 0:00,2024-02-05 0:00,,,1957-07-01 0:00,2024-02-05 0:00,1957-01-01 0:00,2007-02-01 0:00,Y,N,N
-117.8666667,53.35,2485,BRULE BLACK CAT,AB,ALBERTA,CAN,532100000,-1175200000,MST,1036.3,3060903,,,Climate-Staffed,E,1,6,CCN,RCSC,Co-operative Climate Network,R̩seau coop̩ratif de stations climatiques,1985-01-01 0:00,2024-02-05 0:00,,,1985-07-01 0:00,2024-02-05 0:00,1985-01-01 0:00,2007-11-01 0:00,Y,N,N
-120.8,50.935,1313,RED LAKE,BC,BRITISH COLUMBIA,CAN,505606000,-1204800000,PST,1162,1166658,,,Climate-Staffed,E,1,6,CCN,RCSC,Co-operative Climate Network,R̩seau coop̩ratif de stations climatiques,1974-01-01 0:00,2024-02-05 0:00,,,1974-05-01 0:00,2024-02-05 0:00,1974-01-01 0:00,2007-02-01 0:00,Y,N,N
-119.7780556,51.57611111111111,1340,VAVENBY,BC,BRITISH COLUMBIA,CAN,513434000,-1194641000,PST,445,1168520,,,Climate-Staffed,A,1,1,CCN,RCSC,Co-operative Climate Network,R̩seau coop̩ratif de stations climatiques,1913-01-01 0:00,2024-02-05 0:00,,,1913-04-01 0:00,2024-02-05 0:00,1913-01-01 0:00,2007-02-01 0:00,Y,Y,N
-122.2858356,52.53055805555555,617,MCLEESE LAKE GRANITE MT,BC,BRITISH COLUMBIA,CAN,523150009,-1221709008,PST,1133,1095018,,,Climate-Staffed,C,1,4,CCN,RCSC,Co-operative Climate Network,R̩seau coop̩ratif de stations climatiques,1972-01-01 0:00,2024-02-05 0:00,,,1972-03-01 0:00,2024-02-05 0:00,1972-01-01 0:00,2007-02-01 0:00,Y,N,N
-121.7602778,49.24305555555556,706,AGASSIZ RCS,BC,BRITISH COLUMBIA,CAN,491435000,-1214537000,PST,19.3,1100119,WZA,71113,Climate-Auto,E,1,6,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service m̩t̩orologique du Canada,1988-01-01 0:00,2024-02-06 12:30,1994-02-01 0:00,2024-02-06 12:30,1988-11-01 0:00,2024-02-06 0:00,1988-01-01 0:00,2006-11-01 0:00,Y,N,N
-53.07638889,46.66,6590,CAPE RACE (AUT),NL,NEWFOUNDLAND,CAN,463936000,-530435000,NST,26.5,8401000,WRA,71800,Climate-Auto,,1,9,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service m̩t̩orologique du Canada,1920-01-01 0:00,2024-02-06 12:30,1953-01-01 1:00,2024-02-06 12:30,1920-10-01 0:00,2024-02-06 0:00,1920-01-01 0:00,2007-07-01 0:00,Y,N,Y
-102.5708333,50.36805555555556,2855,BROADVIEW,SK,SASKATCHEWAN,CAN,502205000,-1023415000,CST,599.8,4010879,WIK,71861,Climate-Auto,C,1,4,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service m̩t̩orologique du Canada,1965-01-01 0:00,2024-02-06 12:30,1965-02-01 0:00,2024-02-06 12:30,1965-02-01 0:00,2024-02-06 0:00,1965-01-01 0:00,2007-11-01 0:00,Y,N,Y
-96.035,49.3525,3667,ST LABRE,MB,MANITOBA,CAN,492109000,-960206000,CST,352,5022575,,,Climate-Staffed,E,1,6,CCN,RCSC,Co-operative Climate Network,R̩seau coop̩ratif de stations climatiques,1981-01-01 0:00,2024-02-05 0:00,,,1981-09-01 0:00,2024-02-05 0:00,1981-01-01 0:00,2007-11-01 0:00,Y,Y,N
-95.19722222,49.62388888888889,3746,INDIAN BAY,MB,MANITOBA,CAN,493726000,-951150000,CST,326.7,5031320,,,Climate-Staffed,A,1,1,CCN,RCSC,Co-operative Climate Network,R̩seau coop̩ratif de stations climatiques,1915-01-01 0:00,2024-02-05 0:00,,,1915-04-01 0:00,2024-02-05 0:00,1915-01-01 0:00,2007-11-01 0:00,N,Y,N
-103.9833333,50.56666666666667,2992,QU'APPELLE 1,SK,SASKATCHEWAN,CAN,503400000,-1035900000,CST,662.9,4016322,,,Climate-Staffed,C,1,4,CCN,RCSC,Co-operative Climate Network,R̩seau coop̩ratif de stations climatiques,1962-07-01 0:00,2024-02-04 0:00,,,1962-07-05 0:00,2024-02-04 0:00,1962-07-01 0:00,2007-11-01 0:00,Y,Y,N
-53.97444444,48.55694444444445,27142,TERRA NOVA NAT PARK CS,NL,NEWFOUNDLAND,CAN,483325000,-535828000,NST,106.7,8403851,XTP,71589,Climate-Auto,G,1,8,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service m̩t̩orologique du Canada,1996-07-01 0:00,2024-02-06 12:30,1999-07-06 12:30,2024-02-06 12:30,1996-07-01 0:00,2024-02-06 0:00,1996-07-01 0:00,2007-07-01 0:00,Y,N,N
-112.1244667,49.79195,2315,TABER,AB,ALBERTA,CAN,494731020,-1120728080,MST,811,3036360,,,Climate-Staffed,D,1,5,CCN,RCSC,Co-operative Climate Network,R̩seau coop̩ratif de stations climatiques,1907-01-01 0:00,2024-02-04 0:00,,,1907-03-01 0:00,2024-02-04 0:00,1907-01-01 0:00,2007-11-01 0:00,Y,N,N
-101.2329167,52.11497222222222,10188,SWAN RIVER RCS,MB,MANITOBA,CAN,520653900,-1011358500,CST,334.8,504K80K,WEQ,71443,Climate-Auto,G,1,8,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service m̩t̩orologique du Canada,1993-03-27 0:00,2024-02-06 12:30,1994-02-01 1:00,2024-02-06 12:30,1993-03-27 0:00,2024-02-06 0:00,1996-10-01 0:00,2007-10-01 0:00,Y,N,Y
-101.6833333,54.68333333333333,10213,FLIN FLON,MB,MANITOBA,CAN,544100000,-1014100000,CST,303.9,5050919,WFO,71954,Climate-Auto,G,1,8,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service m̩t̩orologique du Canada,1994-02-01 0:15,2024-02-06 12:30,1994-02-01 0:15,2024-02-06 12:30,1996-09-01 0:00,2024-02-06 0:00,1996-09-01 0:00,2007-11-01 0:00,Y,N,Y
-103.8,49.7,10666,WEYBURN,SK,SASKATCHEWAN,CAN,494200000,-1034800000,CST,588.6,401HP5R,WWF,71452,Climate-Auto,F,1,7,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service m̩t̩orologique du Canada,1992-12-01 0:00,2024-02-06 12:30,1994-02-01 1:00,2024-02-06 12:30,1992-12-01 0:00,2024-02-06 0:00,1996-02-01 0:00,2007-10-01 0:00,Y,N,Y
-109.5013917,50.90946388888889,10795,LEADER AIRPORT,SK,SASKATCHEWAN,CAN,505434070,-1093005010,CST,675.5,402DAF0,WJX,71459,Climate-Auto,G,1,8,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service m̩t̩orologique du Canada,1992-12-01 0:00,2024-02-06 12:30,1994-02-01 1:00,2024-02-06 12:30,1992-12-01 0:00,2024-02-06 0:00,1996-02-01 0:00,2007-11-01 0:00,Y,N,N
-123.7416667,61.24194444444444,1635,YOHIN,NT,NORTHWEST TERRITORIES,CAN,611431000,-1234430000,MST,204,2204300,XYH,71020,Climate-Auto,E,1,6,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service m̩t̩orologique du Canada,1957-01-01 0:00,2024-02-06 12:30,1973-05-14 12:00,2024-02-06 12:30,1957-06-01 0:00,2024-02-06 0:00,1957-01-01 0:00,2007-09-01 0:00,Y,N,Y
-98.02975,49.49811111111111,26857,CARMAN U OF M CS,MB,MANITOBA,CAN,492953200,-980147100,CST,268.2,502I001,WNK,71147,Climate-Auto,F,1,7,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service m̩t̩orologique du Canada,1995-06-27 0:00,2024-02-06 12:30,1995-06-27 9:00,2024-02-06 12:30,1995-06-27 0:00,2024-02-06 0:00,1996-01-01 0:00,2007-11-01 0:00,Y,N,N
-117.2447361,63.133630555555555,1674,WHATI,NT,NORTHWEST TERRITORIES,CAN,630801070,-1171441050,MST,271.3,2202678,WMT,71163,Climate-Auto,G,1,8,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service m̩t̩orologique du Canada,1974-01-01 0:00,2024-02-06 12:30,1994-03-07 6:00,2024-02-06 12:30,1974-05-01 0:00,2024-02-06 0:00,1974-01-01 0:00,2007-09-01 0:00,Y,N,N
-65.203075,44.403061111111114,6923,KEJIMKUJIK 1,NS,NOVA SCOTIA,CAN,442411020,-651211070,AST,125,8202592,WKG,71599,Climate-Auto,F,1,7,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service m̩t̩orologique du Canada,1993-01-01 0:00,2024-02-06 12:30,1994-02-01 5:00,2024-02-06 12:30,1993-04-01 0:00,2024-02-06 0:00,1993-01-01 0:00,2007-07-01 0:00,Y,N,N
-105.5375083,50.33168055555556,27476,MOOSE JAW CS,SK,SASKATCHEWAN,CAN,501954050,-1053215030,CST,577,4015322,ZMJ,71539,Climate-Auto,G,1,8,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service m̩t̩orologique du Canada,1997-12-18 15:00,2024-02-06 12:30,1997-12-18 15:00,2024-02-06 12:30,1998-06-01 0:00,2024-02-06 0:00,1998-06-01 0:00,2007-11-01 0:00,Y,N,Y
-104.6666667,50.43333333333333,28011,REGINA RCS,SK,SASKATCHEWAN,CAN,502600000,-1044000000,CST,577.3,4016699,WDJ,71514,Climate-Auto,G,1,8,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service m̩t̩orologique du Canada,1996-01-30 2:00,2024-02-06 12:30,1996-01-30 2:00,2024-02-06 12:30,1999-10-01 0:00,2024-02-06 0:00,1999-10-01 0:00,2007-11-01 0:00,Y,N,Y
-76.112805,45.18584,6901,APPLETON,ON,ONTARIO,CAN,451109024,-760646098,EST,133,6100285,,,Climate-Staffed,F,1,7,CCN,RCSC,Co-operative Climate Network,R̩seau coop̩ratif de stations climatiques,1992-01-01 0:00,2024-02-04 0:00,,,1992-03-01 0:00,2024-02-04 0:00,1992-01-01 0:00,2006-12-01 0:00,Y,N,N
-79.63279833,44.399458333333335,4509,SHANTY BAY,ON,ONTARIO,CAN,442358050,-793758074,EST,250,6117684,,,Climate-Staffed,A,1,1,CCN,RCSC,Co-operative Climate Network,R̩seau coop̩ratif de stations climatiques,1973-01-01 0:00,2024-02-05 0:00,,,1973-01-01 0:00,2024-02-05 0:00,1973-01-01 0:00,2006-12-01 0:00,N,Y,N
-87.93611111,52.19611111111111,10244,LANSDOWNE HOUSE (AUT),ON,ONTARIO,CAN,521146000,-875610000,EST,253.4,6014353,WLF,71846,Climate-Auto,G,1,9,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service m̩t̩orologique du Canada,1992-12-04 0:00,2024-02-06 12:30,1994-02-01 2:00,2024-02-06 12:30,1992-12-04 0:00,2024-02-06 0:00,2000-04-01 0:00,2006-12-01 0:00,Y,N,Y
